,,,,,,,
14:16:13,0.67,7.32,11.7,93581.84,665.47,0.077595,0.5
14:16:13,-3.11,4,6.57,93574.36,666.13,0.071415,-0.5
14:16:13,-1.57,5.72,6.97,93576.84,665.91,0.051598,0.5
14:16:13,-3.45,5.58,10.49,93569.37,665.91,0.044511,0.5
14:16:14,-2.98,3.09,7.99,93576.84,665.91,0.049153,0.5
14:16:14,-0.78,3.9,6.88,93579.34,665.69,0.024442,0.5
14:16:14,-3.07,8.47,10.52,93579.34,665.69,0.048926,-0.5
14:16:14,-1.86,2.96,7.24,93584.33,665.25,0.059998,1
14:16:15,-3.05,5.33,9.41,93581.84,665.47,0.053314,1
14:16:15,-2.74,5.56,12.35,93581.84,665.47,0.072439,1
14:16:15,-1.91,6.71,5.2,93589.32,664.81,0.060472,1
14:16:15,-3.75,6.77,8.3,93591.81,664.59,0.046145,-1.5
14:16:15,0,2.25,4.95,93591.81,664.59,0.082937,0
14:16:16,-2.9,3.3,10.46,93589.32,665.47,0.082475,0
14:16:16,-9.44,10.6,12.16,93576.84,665.91,0.192063,0
14:16:16,0.17,1.99,0.65,93584.33,665.25,0.331351,0
14:16:16,-1.96,6.81,11.58,93584.33,665.25,0.348547,1.5
14:16:16,0.36,0.72,5.86,93576.84,665.91,0.334068,-1.5
14:16:17,-3.01,3.86,10.83,93574.36,666.13,0.336423,-1.5
14:16:17,-3.62,3.08,5.04,93579.34,665.69,0.163866,-1.5
14:16:17,-3.94,9.69,10.17,93579.34,665.69,0.112626,-1.5
14:16:17,-1.93,4,6.25,93576.84,665.91,0.099777,0
14:16:17,0.45,0.52,5.9,93571.86,666.36,0.107311,-1
14:16:18,-2.79,4.85,9.04,93581.84,666.13,0.099139,-1
14:16:18,-1.78,7.5,11.24,93579.34,665.69,0.116232,-1
14:16:18,-3.33,3.29,6.3,93574.36,666.13,0.079143,-1
14:16:18,-2.87,8.51,9.44,93579.34,665.69,0.094879,-1.5
14:16:18,-2.04,9.05,8.99,93574.36,666.13,0.044298,-1
14:16:19,1.44,4.68,9.23,93574.36,666.13,0.043801,-1
14:16:19,-0.88,2.82,9.79,93574.36,666.13,0.033354,-1
14:16:19,-0.56,2.96,4.64,93576.84,666.58,0.074586,-1
14:16:19,-4.02,9.84,9.43,93569.37,666.58,0.089126,1
